#	type	pattern	pilot	lemma	freq
680	T	N N	training data	training data	4
681	T	N V A	representation is equivalent	representation be equivalent	4
682	T	N N	layer-by-layer manner	layer-by-layer manner	4
683	T	A	sigmoid	sigmoid	8
684	T	N N	letter space	letter space	4
685	T	A N	additional inputs	additional input	4
686	T	A N N	natural language processing	natural language processing	4
687	T	N N	synthesis quality	synthesis quality	4
688	T	N N	input data	input datum	4
689	T	A N	unsupervised learning	unsupervised learning	4
690	T	A N	lexical constraints	lexical constraint	4
691	T	N N	speech naturalness	speech naturalness	4
691	V[s]	N P N N	naturalness of CN speech	naturalness of cn speech	2
692	T	A N	top left	top left	4
693	T	N N N	unit selection systems	unit selection system	4
694	T	N N	CN raters	cn rater	4
695	T	N N	query vectors	query vector	4
696	T	N	right-to-left	right-to-left	4
697	T	N N	pronunciation variants	pronunciation variant	4
697	V[s]	A N N	multiple pronunciation variants	multiple pronunciation variant	2
698	T	N N	EN voice	en voice	4
699	T	N N	language ID	language id	4
700	T	A	distinguishable	distinguishable	4
701	T	N N	G2P task	g2p task	4
702	T	N N	phoneme recognizers	phoneme recognizer	4
703	T	N	LibriTTS	libritts	4
704	T	A	WaveNet-based	wavenet-based	4
705	T	A N	synthetic utterances	synthetic utterance	4
705	V[s]	A C A N	real and synthetic utterances	real and synthetic utterance	2
706	T	N P N	rest of the model	rest of model	4
707	T	N N N	voice synthesis model	voice synthesis model	4
708	T	A N	Gaussian WaveNet	gaussian wavenet	4
709	T	A N	raw spectrogram	raw spectrogram	4
710	T	A A N	multilingual acoustic models	multilingual acoustic model	4
711	T	N	website	website	4
712	T	A N	smaller footprint	small footprint	4
713	T	N V A	language were disjoint	language be disjoint	4
714	T	N P N	sequence of words	sequence of word	4
714	V[s]	N N	word sequence	word sequence	6
715	T	N N	decoder Bi-LSTM	decoder bi-lstm	4
716	T	A N	hidden activation	hidden activation	4
717	T	N N	TTS pipeline	tts pipeline	4
718	T	N N	speech rate	speech rate	4
719	T	N N	rewrite rules	rewrite rule	4
720	T	A N	bilingual speaker	bilingual speaker	4
721	T	N N	decoder step	decoder step	4
721	V[s]	N N N	decoder time steps	decoder time step	2
722	T	A N	articulatory features	articulatory feature	4
723	T	N N	model performance	model performance	4
724	T	N N	pronunciation accuracy	pronunciation accuracy	4
725	T	A N	human speech	human speech	4
726	T	A	scalable	scalable	4
727	T	N N	development sets	development set	4
728	T	A N	good generalization	good generalization	4
729	T	N	Figurea	figurea	4
730	T	N N	TTS task	tts task	4
731	T	N N	research community	research community	4
732	T	N N N	text input representations	text input representation	4
733	T	N N	loss function	loss function	4
734	T	N N N	autoregressive text-to-spectrogram model	autoregressive text-to-spectrogram model	4
735	T	A	waveform-level	waveform-level	8
736	T	N N	speech technology	speech technology	4
737	T	N N	phoneme labels	phoneme label	4
738	T	A N	discriminative features	discriminative feature	4
739	T	N P N	minutes of speech	minute of speech	4
740	T	A N N	HMM-based ASR system	hmm-based asr system	4
741	T	N N	duration sequence	duration sequence	4
741	V[s]	N N N	phoneme duration sequence	phoneme duration sequence	3
742	T	A	syllabic	syllabic	4
743	T	N	increments	increment	4
744	T	N N N	speaker verification task	speaker verification task	4
745	T	A	finite-state	finite-state	11
746	T	N	pronunciation	pronunciation	77
747	T	N	time-steps	time-steps	7
748	T	A	Unicode	unicode	7
749	T	A	heuristic	heuristic	7
750	T	N N	log-mel spectrograms	log-mel spectrograms	14
751	T	A A N	long short-term memory	long short-term memory	7
752	T	A N	numeral expansion	numeral expansion	7
753	T	A	context-independent	context-independent	14
754	T	A N N	lexical analysis WFST	lexical analysis wfst	7
755	T	A N	parallel waveform	parallel waveform	7
756	T	A N	statistical models	statistical model	7
757	T	N N	posterior probabilities	posterior probability	7
757	V[s]	N N N	phone posterior probabilities	phone posterior probability	4
758	T	N P N	duration of every phoneme	duration of phoneme	7
758	V[s]+	N N	phoneme duration	phoneme duration	43
759	T	N	lookup	lookup	7
760	T	A A N	feedforward neural network	feedforward neural network	10
761	T	A	data-driven	data-driven	10
762	T	N N	speaker gender	speaker gender	3
763	T	A N	original Tacotron	original tacotron	3
764	T	N V A	results are consistent	result be consistent	3
765	T	A N N	neural network input	neural network input	3
766	T	N N	reference data	reference datum	3
767	T	N N	configuration file	configuration file	3
768	T	A N	50ms windows	50ms window	3
769	T	A N	linear transformation	linear transformation	3
770	T	A	laborious	laborious	3
771	T	N	prev	prev	3
772	T	N P N	powers of the base	power of base	3
773	T	N P A N	development of multilingual speech	development of multilingual speech	3
774	T	N N	G2P model	g2p model	3
775	T	N N	state distributions	state distribution	3
776	T	N N	training criteria	training criterion	3
777	T	N P N	variety of speakers	variety of speaker	3
778	T	N	DNNs	dnns	3
779	T	N N	sample-by-sample manner	sample-by-sample manner	3
780	T	N N	synthesizer training	synthesizer training	3
781	T	A A N N	parallel neural TTS system	parallel neural tts system	3
782	T	A	knowledge-based	knowledge-based	3
783	T	N N	source-filter model	source-filter model	3
784	T	A N	male speakers	male speaker	3
785	T	N N	encoder architecture	encoder architecture	3
785	V[s]	A A N N	variational residual encoder architecture	variational residual encoder architecture	2
786	T	N N	ASR studies	asr study	3
787	T	N N	CPU implementation	cpu implementation	3
788	T	A N	lexical renditions	lexical rendition	3
789	T	N	FSTs	fsts	3
790	T	A N	discriminative models	discriminative model	3
790	V[s]	N A N	speaker discriminative models	speaker discriminative model	2
791	T	A N N	statistical machine translation	statistical machine translation	3
792	T	A N	Mechanical Turk	mechanical turk	3
793	T	A N	similar results	similar result	3
794	T	A C A N	linguistic and acoustic features	linguistic and acoustic feature	3
795	T	N	TC-STAR	tc-star	3
796	T	A N	informal comparisons	informal comparison	3
796	V[s]	A N P N	informal comparisons of the outputs	informal comparison of output	2
797	T	A N	token units	token unit	3
798	T	N P N	area of research	area of research	3
799	T	A N N	high quality synthesis	high quality synthesis	6
800	T	N N	text transcript	text transcript	3
801	T	N N	encoder CNN	encoder cnn	3
802	T	N N N	unit selection technique	unit selection technique	3
803	T	A N	non-autoregressive generation	non-autoregressive generation	3
804	T	A	nonlinear	nonlinear	3
805	T	A N	standard deviation	standard deviation	6
806	T	A	fixed-dimensional	fixed-dimensional	3
807	T	A N	faster convergence	fast convergence	3
808	T	N N	state machine	state machine	3
809	T	N	latten	latten	3
810	T	N N	phrase boundary	phrase boundary	3
810	V[s]	A N N	prosodic phrase boundary	prosodic phrase boundary	2
811	T	A N	manual intervention	manual intervention	3
812	T	N P N N	amount of text data	amount of text datum	3
813	T	A	reverse	reverse	3
814	T	A N	acoustic confusions	acoustic confusion	3
815	T	A N	original language	original language	3
816	T	N N	G2P systems	g2p system	3
817	T	A N N	inverse system output	inverse system output	3
818	T	A	language-independent	language-independent	12
819	T	A A N N	5-scale mean opinion score	5-scale mean opinion score	3
820	T	N N	kernel sizes	kernel size	3
821	T	N	GRUs	grus	3
822	T	A N N	professional voice actors	professional voice actor	3
823	T	N A N	production parametric system	production parametric system	3
824	T	N P N	terms of naturalness	term of naturalness	3
825	T	A N N	cross-lingual MLP features	cross-lingual mlp feature	6
826	T	A N N	Unicode character database	unicode character database	3
827	T	N N	CBHG encoder	cbhg encoder	3
828	T	N N	system construction	system construction	3
829	T	N	bootstrap	bootstrap	3
830	T	A N N	multilingual ASR system	multilingual asr system	3
831	T	N N	source signal	source signal	3
832	T	N	ML-MLP	ml-mlp	3
833	T	N N	word pronunciation	word pronunciation	3
834	T	N N	voice characteristics	voice characteristic	3
835	T	N N P N	autoregressive nature of the model	autoregressive nature of model	3
836	T	N N	rhythm data	rhythm datum	3
837	T	A	IPA-based	ipa-based	3
838	T	N	mono-tandem	mono-tandem	3
838	V[m]	A N	Monolingual tandem	monolingual tandem	2
839	T	N	params	params	3
840	T	A N	attention-based model	attention-based model	3
841	T	A	64-dim	64-dim	3
842	T	N N	network weights	network weight	3
843	T	A N	latent characteristics	latent characteristic	3
844	T	N N N	attention error analysis	attention error analysis	3
845	T	N N	feature maps	feature map	3
846	T	N N	inference process	inference process	3
847	T	N N	word skip	word skip	3
848	T	N N	speaker voice	speaker voice	3
849	T	A N	oblique case	oblique case	3
850	T	A	language-dependent	language-dependent	12
850	V[g]	A	language-independent	language-independent	12
851	T	N P N N N	sequence of log-mel spectrogram frames	sequence of log-mel spectrogram frame	3
852	T	N N	crowdMOS toolkit	crowdmos toolkit	3
853	T	N	TDNN	tdnn	3
854	T	A	nontrivial	nontrivial	3
855	T	A N	Gaussian filter	gaussian filter	3
856	T	N N	Morpheme classes	morpheme class	3
857	T	N	numbuilder	numbuilder	3
858	T	N N	regression trees	regression tree	3
859	T	N N	kHz audio	khz audio	3
860	T	N A N	multi-speaker Deep Voice	multi-speaker deep voice	3
861	T	N N A N	input language acoustic model	input language acoustic model	3
862	T	A N N	subjective evaluation test	subjective evaluation test	3
863	T	N N N	input text encoder	input text encoder	3
864	T	N N	language detection	language detection	3
864	V[s]	A N N	automatic language detection	automatic language detection	2
865	T	N N	IPA symbols	ipa symbol	3
866	T	N P A N	output of the multilingual MLP	output of multilingual mlp	3
867	T	A N	conventional approaches	conventional approach	3
868	T	N N N	phoneme duration sequence	phoneme duration sequence	3
869	T	A N	high naturalness	high naturalness	3
870	T	N N	normalization layer	normalization layer	3
870	V[s]	N N N	batch normalization layer	batch normalization layer	2
871	T	N N	multi-speaker Tacotron	multi-speaker tacotron	3
872	T	N N	GALE project	gale project	3
873	T	N N	single-speaker model	single-speaker model	3
874	T	N N	one-hot vector	one-hot vector	6
875	T	A N	linear interpolation	linear interpolation	3
876	T	N C N N	training and development subsets	training and development subset	3
877	T	N N	recording script	recording script	3
878	T	N N	similarity score	similarity score	3
878	V[s]	N N N	similarity MOS scores	similarity mo score	4
879	T	A N	extra input	extra input	3
880	T	N N	TTS training	tts training	3
881	T	N V A	pronunciations are correct	pronunciation be correct	3
882	T	A N N	lowest similarity MOS	low similarity mo	3
883	T	N N	cosine similarity	cosine similarity	3
884	T	A A N	hyperbolic tangent units	hyperbolic tangent unit	3
885	T	A N	perceptual quality	perceptual quality	3
886	T	N N	selection synthesizers	selection synthesizer	3
887	T	N P N	length of the filters	length of filter	3
888	T	N C A N	utterance or whole speech	utterance or whole speech	3
889	T	A	sample-level	sample-level	6
890	T	A A N	standard spectral features	standard spectral feature	3
891	T	A N P N	parametric representation of speech	parametric representation of speech	3
892	T	N	pre-processing	pre-processing	3
893	T	N	Melodia	melodia	3
894	T	N N	label sequence	label sequence	3
895	T	N N	rater instructions	rater instruction	3
896	T	N N	LibriSpeech speakers	librispeech speaker	3
897	T	A N	bidirectional GRU	bidirectional gru	3
898	T	A A N N	crowdsourced Mean Opinion Score	crowdsourced mean opinion score	3
899	T	N N	feature observations	feature observation	3
900	T	N N	CBHG module	cbhg module	3
901	T	A A N	statistical parametric approaches	statistical parametric approach	3
902	T	N N N	van den Oord	van den oord	3
903	T	N	mean-variance	mean-variance	3
904	T	N N	source text	source text	3
905	T	N N	LVCSR system	lvcsr system	3
906	T	N	deverberation	deverberation	3
907	T	N N	concatenation costs	concatenation cost	3
908	T	N N	text transcription	text transcription	3
909	T	N N	GlobalPhone speech	globalphone speech	3
910	T	A N N	wrong attention alignments	wrong attention alignment	3
911	T	N N N	waveform generation module	waveform generation module	3
912	T	N N	word accuracy	word accuracy	3
913	T	N C N N	spectral and excitation parameters	spectral and excitation parameter	3
914	T	A	Bi-GRU	bi-gru	3
915	T	N N	phoneme string	phoneme string	3
916	T	A N	100-sentence test	100-sentence test	3
917	T	N N	TTS output	tts output	3
918	T	A N	rare words	rare word	3
919	T	N N	input frame	input frame	3
920	T	N N	attention mask	attention mask	3
921	T	N N	syllable structure	syllable structure	3
922	T	A	median	median	6
923	T	N A N	vanilla seq2seq model	vanilla seq2seq model	3
924	T	A N	recurrent initialization	recurrent initialization	3
925	T	N P N	structure of this model	structure of model	3
925	V[s]	N N	Model Structure	model structure	4
926	T	A N	high-quality speech	high-quality speech	3
926	V[img]	A N N	high quality speech	high quality speech	10
927	T	N N	hyperparameter optimization	hyperparameter optimization	3
928	T	A N	Parallel WaveNet	parallel wavenet	3
929	T	A	semantic	semantic	3
930	T	A	comparative	comparative	3
931	T	N P N	batch of samples	batch of sample	3
932	T	N P A N	scratch with random initialization	scratch with random initialization	3
933	T	N	encoder-attention-decoder	encoder-attention-decoder	3
934	T	N C A N	form and written form	form and written form	3
935	T	N N	attention module	attention module	3
936	T	N N N	multi-speaker speech synthesis	multi-speaker speech synthesis	6
937	T	N N	Lexicon construction	lexicon construction	3
938	T	A N	multiple threads	multiple thread	3
939	T	N P N	terms of CER	term of cer	3
940	T	A N N	fundamental frequency model	fundamental frequency model	3
940	V[s]	A N N N	fundamental frequency prediction models	fundamental frequency prediction model	4
941	T	N N N	Number Lexicon transducer	number lexicon transducer	3
942	T	N N	Levenshtein distance	levenshtein distance	3
943	T	A	logographic	logographic	3
944	T	N	MULTI	multi	3
945	T	A N	parallel vocoder	parallel vocoder	3
945	V[s]	A A N	parallel neural vocoder	parallel neural vocoder	7
946	T	N N	phoneme embeddings	phoneme embeddings	3
947	T	N N N	domain adversarial training	domain adversarial training	3
948	T	N N	percentage expression	percentage expression	3
949	T	N N	VCTK model	vctk model	3
950	T	A	hand-engineered	hand-engineered	6
951	T	N N	word forms	word form	3
952	T	N	computation	computation	3
953	T	A N	phonetic component	phonetic component	3
954	T	N N P N	classification accuracy of a speaker	classification accuracy of speaker	3
955	T	N	SAMPA	sampa	3
956	T	N	runtime	runtime	3
957	T	N N	learning rate	learning rate	3
958	T	A N N	average voice models	average voice model	3
959	T	N P N N	amount of adaptation data	amount of adaptation datum	3
960	T	N N N	end-to-end TTS systems	end-to-end tts system	3
961	T	N N	encoder-decoder models	encoder-decoder model	3
962	T	A N	unnatural pauses	unnatural pause	3
963	T	N	unigram	unigram	3
964	T	A N N	fundamental frequency contour	fundamental frequency contour	3
965	T	A A N N	unsupervised cross-lingual speaker adaptation	unsupervised cross-lingual speaker adaptation	3
966	T	A A N	1D convolutional network	1d convolutional network	6
967	T	A N	previous section	previous section	3
968	T	N N	emission probabilities	emission probability	3
969	T	A N N	minimum generation error	minimum generation error	3
970	T	A N	long phonemes	long phoneme	3
971	T	N P N	rest of this paper	rest of paper	3
972	T	A N	real speakers	real speaker	3
973	T	N	FestVox	festvox	3
974	T	A N	unified approaches	unified approach	3
975	T	N N	adversarial classifier	adversarial classifier	3
975	V[s]	N N N	adversarial speaker classifier	adversarial speaker classifier	7
976	T	N N	data resources	datum resource	3
977	T	N N	phoneme side	phoneme side	3
978	T	A N	multilingual database	multilingual database	3
979	T	R	optionally	optionally	3
980	T	A	speaker-discriminative	speaker-discriminative	3
981	T	N N	memory bandwidth	memory bandwidth	3
982	T	A A N	full multilingual model	full multilingual model	3
983	T	N	<text	<text	3
984	T	A N N	F0 Frame Error	f0 frame error	3
985	T	A N	lexical toolkit	lexical toolkit	3
986	T	N N	synthesis time	synthesis time	3
987	T	N P N	position of the errors	position of error	3
988	T	N N N	GlobalPhone Pronunciation Dictionaries	globalphone pronunciation dictionary	3
989	T	A N	acoustic modeling	acoustic modeling	3
990	T	N N	table lookup	table lookup	3
990	V[s]	A N N	simple table lookup	simple table lookup	2
991	T	N N N	speech recognition task	speech recognition task	3
992	T	A C A N	monolingual and multilingual model	monolingual and multilingual model	3
993	T	A N	Gaussian mixture	gaussian mixture	3
994	T	N N P N	speech signal of bandwidth	speech signal of bandwidth	3
995	T	A	rudimentary	rudimentary	3
996	T	N N	bias vectors	bias vector	3
997	T	A N	similar performance	similar performance	3
998	T	A N N	non-autoregressive text-to-spectrogram model	non-autoregressive text-to-spectrogram model	3
999	T	N N	MRASTA filters	mrasta filter	3
1000	T	N P N	results of this evaluation	result of evaluation	3
1001	T	A N	minimal effort	minimal effort	3
1002	T	A N N	cross-lingual adaptation approach	cross-lingual adaptation approach	3
1003	T	N N N	phoneme duration prediction	phoneme duration prediction	6
1004	T	N N N	coder parameter vectors	coder parameter vector	3
1005	T	A N	unrelated languages	unrelated language	3
1006	T	A N N	low modulation frequencies	low modulation frequency	3
1007	T	N N	reference speaker	reference speaker	3
1008	T	N N	phone models	phone model	3
1009	T	A N	roman numbers	roman number	3
1010	T	N N	conditioning inputs	conditioning input	3
1011	T	N N	band aperiodicities	band aperiodicity	3
1012	T	A N	subjective results	subjective result	3
1013	T	N N	point increments	point increment	3
1014	T	N N	speaker recognition	speaker recognition	3
1015	T	N	Ping	ping	3
1016	T	A N	similar trend	similar trend	3
1017	T	N N N	multi-speaker TTS system	multi-speaker tts system	3
1018	T	N N	KL divergence	kl divergence	3
1019	T	N N	skip channels	skip channel	3
1020	T	A N	median duration	median duration	3
1021	T	N N	context vector	context vector	3
1022	T	N N	LibriSpeech model	librispeech model	3
1023	T	N	left-to-right	left-to-right	6
1024	T	N	prepositions	preposition	3
1025	T	N	overfitting	overfitting	3
1026	T	N N	speech audio	speech audio	3
1027	T	N	bigram	bigram	3
1028	T	N N	SUS sentences	sus sentence	3
1029	T	A N N N	Absolute Category Rating scale	absolute category rating scale	3
1030	T	N N	autoregressive inference	autoregressive inference	3
1031	T	N	EMIME	emime	6
1032	T	N N	input augmentation	input augmentation	3
1033	T	A N	repeated words	repeated word	3
1034	T	A N N	acoustic feature extraction	acoustic feature extraction	3
1035	T	A N	Russian percentage	russian percentage	3
1036	T	N N	Block diagram	block diagram	3
1037	T	N	RMSE	rmse	3
1038	T	A N	contextual constraints	contextual constraint	3
1039	T	N N	word length	word length	3
1039	V[s]	N N N	word syllable length	word syllable length	2
1040	T	A N	seq2seq target	seq2seq target	3
1041	T	N C N N	Naturalness and speaker similarity	naturalness and speaker similarity	3
1042	T	A N	tonal languages	tonal language	3
1043	T	A	unstressed	unstressed	3
1044	T	N N	text word	text word	3
1045	T	A N	linguistic descriptions	linguistic description	3
1046	T	N N	hop size	hop size	3
1047	T	N	nasal	nasal	3
1048	T	N N	waveform samples	waveform sample	3
1049	T	R	proactively	proactively	3
1050	T	N	portability	portability	3
1051	T	A N	entire pipeline	entire pipeline	3
1052	T	N N	alignment process	alignment process	3
1053	T	N	github	github	3
1054	T	A N	backward encoder	backward encoder	3
1055	T	A N N	Automatic language recognition	automatic language recognition	3
1056	T	N N	autoregressive DV3	autoregressive dv3	3
1057	T	A N	small dataset	small dataset	6
1058	T	A N	audio waveforms	audio waveform	3
1059	T	N N	highway network	highway network	3
1060	T	A N	trivial task	trivial task	3
1061	T	N N	attention head	attention head	3
1062	T	N N	speech utterance	speech utterance	3
1063	T	N N	letter sequence	letter sequence	3
1064	T	N P N	thousands of speakers	thousand of speaker	3
1065	T	N	Bi-LSTMs	bi-lstms	3
1066	T	N N	speech frames	speech frame	3
1067	T	A N	orthographic transcripts	orthographic transcript	3
1068	T	N P N	Dropout with a probability	dropout with probability	3
1069	T	A N N	parallel waveform model	parallel waveform model	3
1070	T	N N	word representations	word representation	3
1071	T	N N	research activities	research activity	3
1072	T	N	PDFs	pdfs	3
1073	T	N P N	frames of speech	frame of speech	3
1073	V[s]	N N	speech frames	speech frame	3
1074	T	A N	complete system	complete system	3
1075	T	N N	OOV words	oov word	3
1076	T	N P N	sequence of phonemes	sequence of phoneme	6
1076	V[s]+	N N	phoneme sequence	phoneme sequence	26
1077	T	A N N	extensive domain expertise	extensive domain expertise	3
1078	T	N N	silence phoneme	silence phoneme	3
1079	T	N N	attention loss	attention loss	3
1080	T	A A N	standard cepstral features	standard cepstral feature	3
1081	T	N N	ASR transcriptions	asr transcription	3
1082	T	N	int16	int16	3
1083	T	N N	training pipeline	training pipeline	3
1084	T	N	Lperc	lperc	3
1085	T	N	upsampling	upsampling	3
1086	T	A N N	one-hot character vectors	one-hot character vector	3
1087	T	N	multi-layer	multi-layer	8
1088	T	A N N	slow inference speed	slow inference speed	5
1089	T	A N	universal phone	universal phone	5
1090	T	N	high-frequency	high-frequency	5
1090	V[m]	A N N	high modulation frequencies	high modulation frequency	2
1091	T	A	diagonal	diagonal	5
1092	T	N N	50k steps	50k step	5
1093	T	A	out-of-vocabulary	out-of-vocabulary	5
1094	T	N N	post-processing network	post-processing network	5
1094	V[s]	N N N	CBHG post-processing network	cbhg post-processing network	2
1095	T	N	autoregressively	autoregressively	5
1096	T	N	sample-by-sample	sample-by-sample	5
1097	T	N	LSTM-RNNs	lstm-rnns	5
1098	T	A N	benchmark systems	benchmark system	5
1099	T	N P N	length of the mel-spectrograms	length of mel-spectrograms	5
1100	T	N N	unity variance	unity variance	5
1101	T	N C A N	extraction and acoustic models	extraction and acoustic model	5
1102	T	N P A N	normalization of non-standard words	normalization of non-standard word	5
1103	T	N N	Feed-Forward Transformer	feed-forward transformer	5
1104	T	N N	grapheme-to-phoneme model	grapheme-to-phoneme model	5
1104	V[s]	N N N	grapheme-to-phoneme conversion models	grapheme-to-phoneme conversion model	2
1105	T	A N	HMM-based speech	hmm-based speech	5
1106	T	A	singular	singular	5
1107	T	A N	mel-cepstral coefficients	mel-cepstral coefficient	5
1108	T	A N	bidirectional LSTM	bidirectional lstm	5
1109	T	A A N	PLP cepstral features	plp cepstral feature	5
1110	T	N	utterances	utterance	116
1111	T	N	co-occurrence	co-occurrence	7
1112	T	N	full-context	full-context	7
1113	T	A N	context-independent phones	context-independent phone	9
1114	T	N	syllable	syllable	44
1115	T	A N	strong baselines	strong baseline	2
1116	T	A N	byte-based models	byte-based model	2
1117	T	A N N	external alignment system	external alignment system	2
1118	T	N N	data-stress training	data-stress training	2
1119	T	A N N	complete input sequence	complete input sequence	2
1120	T	N P N N	sequence of phoneme pair	sequence of phoneme pair	2
1121	T	N C N P N	duration and distance of phoneme	duration and distance of phoneme	2
1122	T	N C N N	phoneme and mel-spectrogram sequence	phoneme and mel-spectrogram sequence	2
1123	T	A A N N	significant audio quality improvement	significant audio quality improvement	2
1124	T	N N	Corpus Construction	corpus construction	2
1125	T	N N	training dataset	training dataset	4
1126	T	A N N	latent space dimension	latent space dimension	2
1127	T	N C N N	language and technology expertise	language and technology expertise	2
1128	T	N P N	performance of the system	performance of system	2
1129	T	A N P N	unsupervised adaptation of TTS	unsupervised adaptation of tts	2
1130	T	A A N	transparent alphabetic orthographies	transparent alphabetic orthography	2
1131	T	A N	speaker-independent representations	speaker-independent representation	2
1132	T	N V A	approach is simple	approach be simple	2
1133	T	N N P N	MOS evaluation of speaker	mo evaluation of speaker	2
1134	T	A N N	receptive field size	receptive field size	2
1135	T	N N	Sally dataset	sally dataset	2
1136	T	A A N N	English neural TTS system	english neural tts system	2
1137	T	N	float32	float32	2
1138	T	A N	standard corpora	standard corpus	2
1139	T	A N	phrasal accentuation	phrasal accentuation	2
1140	T	R	subjectively	subjectively	2
1141	T	A N	state-of-the-art approaches	state-of-the-art approach	2
1142	T	N N	EN language	en language	2
1143	T	R A A N	equally deep unidirectional GRU	equally deep unidirectional gru	2
1144	T	R	acoustically	acoustically	2
1145	T	N N	GRU cells	gru cell	2
1146	T	N N	self-attention network	self-attention network	2
1147	T	A N N	universal phone set	universal phone set	2
1148	T	N	joint-multigram	joint-multigram	2
1149	T	N	modiscation	modiscation	2
1150	T	N N	autoregressive generation	autoregressive generation	2
1151	T	A	two-step	two-step	2
1152	T	N N	speaker label	speaker label	2
1152	V[s]	N N N	speaker identity labels	speaker identity label	2
1153	T	A N N	parallel mel-spectrogram generation	parallel mel-spectrogram generation	2
1154	T	A N	hybrid architecture	hybrid architecture	2
1155	T	N P N N	length of the mel-spectrogram sequence	length of mel-spectrogram sequence	2
1156	T	A N	language-dependent information	language-dependent information	2
1157	T	N C N N	prosody or background noise	prosody or background noise	2
1158	T	A N N	standard TTS corpora	standard tts corpus	2
1159	T	N P N N	problem of length mismatch	problem of length mismatch	2
1160	T	A N	sound units	sound unit	2
1161	T	N P N N	languages with single-byte characters	language with single-byte character	2
1162	T	A N	average gradients	average gradient	2
1163	T	N N N	time domain waveform	time domain waveform	2
1164	T	A N	cross-lingual knowledge-sharing	cross-lingual knowledge-sharing	2
1164	V[m]	A N N	cross-lingual parameter sharing	cross-lingual parameter sharing	2
1165	T	N N N	multi-space probability distributions	multi-space probability distribution	2
1166	T	N A N	autoregressive seq2seq model	autoregressive seq2seq model	2
1167	T	N N	speech file	speech file	2
1168	T	A N	individual components	individual component	2
1169	T	A N	previous timestep	previous timestep	2
1170	T	N V A	bytes is language-dependent	byte be language-dependent	2
1171	T	N	aligner	aligner	2
1172	T	N N	syllable nuclei	syllable nucleus	2
1173	T	A N	textual features	textual feature	2
1174	T	N N	speech content	speech content	2
1175	T	N C N N	text and speaker information	text and speaker information	2
1176	T	N N	Tundra languages	tundra language	2
1177	T	N N N	speech-to-speech translation projects	speech-to-speech translation project	2
1178	T	N N N	log magnitude spectrogram	log magnitude spectrogram	2
1179	T	A N	Equivalent graphemes	equivalent grapheme	2
1180	T	A N N	higher quality voices	high quality voice	2
1181	T	N P N N	result of rater comments	result of rater comment	2
1182	T	A N	implicit assumptions	implicit assumption	2
1183	T	A N N N	neural network input vector	neural network input vector	2
1184	T	N N	phoneme system	phoneme system	2
1185	T	A N	dominant languages	dominant language	2
1186	T	N P N	remainder of the paper	remainder of paper	2
1187	T	N A N	Time-Delay Neural Network	time-delay neural network	2
1188	T	N N	error propagation	error propagation	2
1189	T	A A N N	hyperbolic tangent activation functions	hyperbolic tangent activation function	2
1190	T	N N	output data	output datum	2
1191	T	N P N	languages with respect	language with respect	2
1192	T	N P N N	experiment with an input representation	experiment with input representation	2
1193	T	N P N	partitions of the space	partition of space	2
1194	T	N N	transfer works	transfer work	2
1195	T	N C A N	constraints and acoustic confusions	constraint and acoustic confusion	2
1196	T	N P A N	hours of audio data	hour of audio datum	2
1197	T	A N	low pitch	low pitch	4
1198	T	A N	larger databases	large database	2
1199	T	A N N	entire GlobalPhone corpus	entire globalphone corpus	2
1200	T	A	over-smoothed	over-smoothed	2
1201	T	N N	power spectrum	power spectrum	2
1202	T	N P A N	model with additional speaker	model with additional speaker	2
1203	T	N	homographs	homograph	2
1204	T	A N	reasonable quality	reasonable quality	2
1205	T	N N	frame level	frame level	2
1206	T	N N	language version	language version	2
1207	T	N P N	development of techniques	development of technique	2
1208	T	N P N P N	products of powers of the base	product of power of base	2
1209	T	N N	feature space	feature space	2
1210	T	N N N	machine translation output	machine translation output	2
1211	T	N V A	phoneme is higher	phoneme be high	2
1212	T	A N	backward decoder	backward decoder	2
1213	T	A N	cepstral domain	cepstral domain	2
1214	T	N C N N	phoneme and word error	phoneme and word error	2
1215	T	A N	Xerox tools	xerox tool	2
1216	T	A N N N	higher similarity MOS scores	high similarity mo score	2
1217	T	A N	location-sensitive attention	location-sensitive attention	2
1218	T	A N A N	critical band auditory spectrum	critical band auditory spectrum	2
1219	T	N N	phone class	phone class	2
1220	T	A N	professional recording	professional recording	2
1221	T	N N N N	phoneme pair error rate	phoneme pair error rate	2
1222	T	A N N	English word stress	english word stress	2
1223	T	N P N N	length of output spectrogram	length of output spectrogram	2
1224	T	A N	explicit language	explicit language	2
1225	T	A C A N	real and synthetic utterances	real and synthetic utterance	2
1226	T	N N	candidate unit	candidate unit	2
1227	T	N P N P N	terms of sums of products	term of sum of product	2
1228	T	A N N	future context information	future context information	2
1229	T	A N	log-linear spectrograms	log-linear spectrograms	2
1230	T	A N	specific speaker	specific speaker	2
1231	T	A A A N	single Gaussian prior distribution	single gaussian prior distribution	2
1232	T	N V A	pre-net is critical	pre-net be critical	2
1233	T	A N P N N	native speaker of the target language	native speaker of target language	2
1234	T	N N N	adversarial loss Introduction	adversarial loss introduction	2
1235	T	N P N	WER of this model	wer of model	2
1236	T	A N	single kernel	single kernel	2
1237	T	N N N	WaveNet inference kernels	wavenet inference kernel	2
1238	T	N N	phoneme symbols	phoneme symbol	2
1239	T	N N	Corpus Statistics	corpus statistic	2
